	label	tweet
430	0	@aniesbaswedan kemarin bilang tidak setuju syariah . lah ini apa ?? #indonesia #badja @nu_online #ahokdjarot #pilkadaDKI @MataNajwa
431	0	#TolakJakartaBersyariah #TolakJakartaBersyariah #TolakJakartaBersyariah #TolakJakartaBersyariah @LintangChrezL @Hit_DX @ChajanJr @arifinp76
432	0	apa yang kamu mau perangi kalau faktanya benar, yang ada pengikutmu cuma bisa caci maki saja #indonesia #bubarkanFPI #badja #ahokdjarot #mat
433	0	Rizieq minta pengikutnya untuk TERNAK AKUN disosmed. jadi jangan heran kalau akun twitter tiba2 diserbu PASUKAN CACI MAKI  <grining face with smile eye> <Face Screaming in Fear> <Face Screaming in Fear>
434	0	Wasekjen MUI Nilai Video Kampanye Ahok-Djarot Suduntukan Umat Islam https://goo.gl/vrIZIy  #News #AhokDjarot
435	0	Kasih Iming-iming KJL kepada Orangtua, Ahok-Djarot Diminta Jangan Menipu Lansia https://goo.gl/L2e0Wn  #News #AhokDjarot
436	0	Tidak usah mikir coblos sebelah kiri #ahokdjarot <FACE WITH STUCK-OUT TOUNGES> <FACE WITH STUCK-OUT TOUNGES> <Victory Hand>
437	0	Video Kampanye Ahok-Djarot Telah Hancurkan Kebhinekaan https://goo.gl/ZrUI0G  #News #AhokDjarot
438	0	SAAT ALIEN MENYERANG INDONESIA http://www.triandry.com #pertempuranakhirjawarajkt #deklarasippp #rompiskasmaran #ahokdjarot #aniessandi
439	0	Lulung nyampah jadi timses anies sandi gara gara takut kena semprot ahok <FACE WITH TEARS OF JOY> #AhokDjarot <FACE WITH STUCK-OUT TOUNGES>
440	0	@KataAhok #ahok #Ahokdjarot @AhokDjarot  @TetapAhokDjarot  #3ya3 memang pilpres sabang sampai merauke? https://youtu.be lewat @YouTube
441	0	Mentang mentang nama belakangnya sama, mau ambil keuntungan saja. Yang Novel iya yang Anies gak #AhokDjarot #pilgubDKI
442	0	#AhokDjarot mencari orang pintar buanyak di Jakarta. Mencari orang yang jujur anti korupsi suka bekerja keras...itu yang sulit.
443	0	Kampanyenya ngomong program ini program itu, jadi mentri aja dipecat <FACE WITH TEARS OF JOY> mending liat yang udah ada hasil kerja ada deh #AhokDjarot
444	0	Timses anies ngomongnya sok kayak motivator, udah ahok terbaik kok jadi gubernur. Liat hasil kerjanya aja deh #AhokDjarot
445	0	pantes banyak polling dihapus, kalau yang menang polling #AhokDjarot pasti DIBESAR2KAN, ditayangkan 25x dalam sehari dimetrotivi <FACE WITH TEARS OF JOY> <FACE WITH TEARS OF JOY> <FACE WITH TEARS OF JOY>
446	0	Buzzer #AhokDjarot galau, semua survei dan polling memenangkan #AniesSandi Invoice bakal tak dibayar nih!  <FACE WITH STUCK-OUT TOUNGES>
447	0	@aniesbaswedan omonganmu tidak cocok dengan fakta <Thumbs Down> <Thumbs Down>@MataNajwa @Metro_TV #pilkadaDKI #voteahok #badja  @nu_online #ahokdjarot #DKI
448	0	#AhokDjarot unggul dalam memainkan isu dan strategi. Apalagi dalam isu sara, serta matang dalam mengelola Strategi Musuh.  <FACE WITH STUCK-OUT TOUNGES>
449	0	nasi bungkus terdeteksi #ahokdjarot
450	1	PDI-P perkuat kemenangan Ahok-Djarot #pilkadaDKI2017.
451	1	Inilah pemenang #PilkadaDKI2017 yang sesungguhnya. Mereka harus mengalah agar Jakarta tidak pecah oleh politik sara yang brutal dari pihak
452	1	Hujan Sembako dari Ahok-Djarot Jadi Sedekah bagi Anies-Sandi #PilkadaDKI2017
453	1	Dalam hitungan saya, pemenang sesungguhnya dalam #PilkadaDKI2017 adalah #AhokDjarot, tapi mereka harus mengalah untuk kepentingan nasional.
454	1	terima kasih pak ahok  @basuki_btp #pilkadadki2017
455	1	Sempat terkejut karena Bapak Ahok kalah dalam versi Quick Count #pilkadadki2017. Tidak apa-apa, tetep keren terus ya pak! Tetap menginspiras
456	1	Jadi serahkan semua takdir kehidupan kepada Tuhan, kita hanya menjalankan sebaik mungkin. Bukan begitu pak @basuki_btp #pilkadadki2017
457	1	Trimakasih pak @basuki_btp atas kinerja bapak degan pak djarot dalam memimpin dki. #pilkadadki2017
458	1	Melihat para @temanAhok, harapan itu kembali hidup. Mereka akan jadi ahok masa depan. Menyelamatkan NKRI dari tikus berdasi. #pilkadadki2017
459	1	Selamat istirahat pak @basuki_btp Setelah ronde panjang melawan penjahat Anda telah menang #pilkadajakarta #pilkadadki2017 #BasukiDjarot
460	1	Kekuasaan itu Tuhan yang kasih Tuhan juga yang ambil. #TerimakasihPakAhok saya bangga memilih Pak Ahok #pilkadadki2017 #TerimaKasihAhok
461	1	Yang 1 itu selama kerja sudah terbukti, yang diomongin jadi kenyataan. Yang 1 nya jadi menteri aja dipecat apalagi ini? #pilkadadki2017
462	1	Tidak apa-apa Ahok kalah, supaya sedikit aman. Coba Ahok menang, calo akhirat pada ribet teriak-teriak di monas. #PilkadaDKI #pilkadadki2017
463	1	Untuk bpk@basuki_btp terima kasih untuk perjuanganmu selama 5 tahun terakhir. Kami akan terus mendukungmu terbang lebih tinggi lagi.#pilkada
464	1	Artis pendukung Ahok selamati rekannya pendukung Anies http://ow.ly/XvnN30aYrAS  #PilkadaDKI2017
465	1	Saatnya menerima gubernur baru. Terima kasih kepada gubernur lama. Sudahi perselisihan, mari bersatu untuk maju.#pilkadadki2017
466	1	Kepemimpinan bapak @ahok membuat saya bangga menjadi bagian dari pegawai pemerintah.Terimakasih pak @ahok #salam2Jari
467	1	@ahok @djarot saya mendukungmu di pilkada ini dengan sepenuh hati. Semoga menang menang merdeka
468	1	#pilkadadki2017 sangat mencintaimu pak @ahok. Menanglah dan lanjutkan
469	1	#HasilC10 #Ba2ukiDjarot #pilkadadki2017 #MataRakyat #KawalPilkada @basuki_btp @AhokDjarot unggul di TPS 58 Duri Kosambi Cengkareng
470	1	Warga Pluit : Kami Pilih Ahok Karena Kerjanya, Bukan Satu Etnis. https://goo.gl/KVN4o5  #pilkadadki2017 #wargapluit @basuki_btp
471	1	Selesai untuk beberapa waktu. Kami tetap setia #pilkadadki2017 https://www.instagram.com/p/BTDXsnuDpP9/
472	1	Usai Nyoblos Ahok Hanya Tersenyum. https://goo.gl/Ea1PNS  #pilkadadki2017 #ahok
473	1	Warga bekasi-tangerang-bogor-depok dihimbau agar mencoblos No.3,jangan (((No.2))) Dan bagi SEMUA warga DKI coblos (((No.2))) #PilkadaDki2017
474	1	Selamat Pagi Salam 2 Jari untuk #pilkadadki2017 #pilkadajakarta
475	1	Mari kita berdoa, agar mereka semua dengan hati yang bersih coblos paslon no 2 . Berdoa dimulai... #pilkadadki2017
476	1	Meski Saya warga Sultra, tetapi Saya dukung Ahok Djarot Untuk Gub.DKI Jakarta #pilkadadki2017 #pilkadajakarta #ahokmenang #ahok
477	1	Apa yang dicari.? Pilih gubernur, yang bisa mimpin jakarta. Bukan yang hanya omong kosong #BesokGuaAhok #pilkadadki2017 #PastikanBesokDua
478	1	satu orang pemimpin yang tahu bagaimana cara memimpin adalah lebih baik dari pada seribu orang yang belajar kepemimpinan #pilkadadki2017
479	1	#PilkadaDKI2017 KH Said Aqil Sebut #Ahok-Djarot Sejalan dengan NU
480	1	Kita Butuh Pemimpin BERMUTU Bukan Sebatas penjaja KARTU di #pilkadadki2017 Nanti Semoga @AhokDjarot Sukses dan menang
481	1	3 hari lagi menuju #pilkadadki2017 .dari provinsi jambi aku turut mengAMINkan tuit ini moga pak purnama @basuki_btp Dan pak hidayat terpilih
482	1	Iwan Fals saja pilih Ahok Djarot..tahu kan konsistennya Iwan Fals melawan korupsi ? #pilkadadki2017 @Takviri
483	1	Tanggal 19 pilih dengan hati nurani ya #pilkadadki2017 #BaDjaUntukJakarta
484	1	#1000Lilin #rizieqpulang #LilinUntukAhok #ahok #AhokDjarot andai saja ini bisa di contoh untuk seluruh indonesia
485	1	Bener banget! Cuma yang nonton concert Coldplay aja yang ngerti #AhokDjarot
486	1	"Pelajaran Kesabaran dari ""The Invisible"" Djarot http://kom.ps/AFwLJ5  #AhokSelaluDihati #badja #AhokDjarot #AhokMartir"
487	1	Apa pendapat anda tentang pak ahok? â€” Pemimpin hebat yang Tuhan utus utk Indonesia #gueahok #ahokdjarot #saveahok http://l.ask.fm/igoto
488	1	gantungan kunci ahok berbagai model https://www.tokopedia.com/ #ahokfree #AhokIsHope #AhokDjarot #BasukiTjahajaPurnama #BTP #AhokTakBersalah
489	1	#freeahok #saveahok #ahokfornobel2017 #ahokdjarot #ahoklovers #ahokbtp #ahok https://www.instagram.com/p/BUBE8R_BJnj/
490	1	Introspeksi diri #saveahok #ripjustice #basukibtp #ahokdjarot #indonesia @Bogor, Indonesia https://www.instagram.com/p/BUA2fQxlDza/
491	1	Ternyata mencari pemimpin yang dicintai itu tidak gampang.MSP. #AhokDjarot #AhokForNobel #silake5
492	1	Djarot Ucapkan Terima Kasih Atas SYUKURAN AHOK DIPENJARA http://ow.ly/W7im30bFdmB  #ahok #ahokdjarot
493	1	Kami mencintaimu Ahok and Djarot! #Ahok #SaveAhok #ahokdjarot
494	1	Doaku Menyertai (Jakarta, May 2017) basukibtp @ahokdjarot #storyofthestreet #ahok #ahokdjarotâ€¦ https://www.instagram.com/p/BT8t9c9jQlx/
495	1	1000 Lilin untuk pak Ahok #saveahok #ahokers #ahokdjarotâ€¦ https://www.instagram.com/p/BT6m67jFgW4IhB_AXM414EpDGHX3BA4-_8lc5w0/ â€¦
496	1	#Ahok #ahokhebat #AhokDjarot #AhokTakBersalah #RIPJUSTICEINDONESIA #politikkotor
497	1	Mas @addiems , keren banget... Selamat berjuang, NKRI harga mati #SaveAhok #AhokDjarot #RIPJUSTICEINDONESIA
498	1	Tugu proklamasi dibawah sinar bulan purnama #ahok #AhokDjarot #ahokfree
499	1	Dari NTT untuk Bapak Ahok basukibtp #saveahok #ahok #ahokdjarotâ€¦ https://www.instagram.com/p/BT6vCAkD2Odn28TQ0-1W-3a6HiqagNqDh_2T7g0/ â€¦
500	1	Manado 1000 lilin #AhokDjarot #Hukum_yang_telah_mati #NKRI harga mati
501	1	1000 lilin untuk Ahok dari Manado @ManadoKota @temanAhok @basuki_btp @digembok #AhokDjarot #RipJustice #RIPHukum #Manado #saveNKRI
502	1	pak @WagubDKI dan @basuki_btp itu adalah 2 sosok Band of Brothers di kehidupan nyata #DemiAhok #AhokDjarot
503	1	Sejuta Lilin demi Keadilan #AhokDjarot #lawinforcement #justice #JakartauntukSemua #IndonesiaRaya https://www.instagram.com/p/BT6ioErhYdo/
504	1	semoga #AhokDjarot bisa menyelesaikan tugas negaranya sampe oktober pas pelantikan gubernur baru, supaya APBN saat ini tidak diganggu2 amin
505	1	SALAM SUJUD DAN HORMAT SAYA PADA PAK DJAROT KHABARNYA PENANGGUHAN TAHANAN AHOK DI SETUJUIN DAN MALAM INI PAK AHOK PULANG
506	1	semoga selalu #tegar #AhokDjarot https://twitter.com/cpdmkrkm/status/862234789859868672
507	1	Dukungan Doa dan Pemasangan sejuta Lilin untuk AHOK dari Manado Untuk Indonesia. #SaveAhok #AhokDjarot #RIPJusticeInIndonesia
508	1	Manado untuk Pak @basuki_btp
509	1	Rakyat Cinta NKRI Perjuangkan Keadilan #justice #lawinforcement #AhokDjarot #JakartauntukSemua @â€¦ https://www.instagram.com/p/BT6eQ61hZfW/
510	1	Semangat ya pak Djarot.. Doa kami menyertaimu.. #Ahok #AhokDjarot #Djarot #RIPJusticeInIndonesia
511	1	Bagi bangsa ini kami berdiri Dan membawa doa dalam kemenangan Tuhan atas Indonesia ini melalui pak #Ahok #AhokDjarot #IndonesiaBerkabung
512	1	Suatu hari nanti orang-orang akan bercerita bahwa BATMAN DAN ROBBIN pernah melindungi jakarta !!#AhokDjarot
513	1	Perbedaan mana yang kerja keras dan mana yang suka cari muka ! #Ahok #AhokDjarot #freeahok #AhokIsHope #RIPJUSTICEINDONESIA #riphukum
514	1	Dukungan Doa dan Pemasangan Lilin untuk AHOK dari MANADO untuk Indonesia. #SaveAhok #AhokDjarot #AhokPresidenRIke8
515	1	Jerih lelahmu memperjuangkan bangsa ini dari korupsi dan menegakkan kebenaran diperhitungkan oleh Tuhan pak. GBU #Ahok #AhokDjarot #freeahok
516	1	Tuhan selalu bersama pak @basuki_btp dan keluarga.kami selalu bersama pak ahok #freeahok #Ahok #keadilan #AhokDjarot
517	1	Tetap semangat pak Djarot, Air matamu akan selalu terkenang, Air mata yang menandakan kecintaanmu untuk Indonesia #Djarot #ahok #ahokDjarot
518	1	doa kami untuk Jakarta.#AhokDjarot
519	1	Paduan suara warga di balai kota #ahokdjarot
520	1	Apakah ini bukan suatu sejarah? #IndonesiaBersih #AhokDjarot
521	1	DEMAM Karangan Bunga Dukung Ahok-Djarot Menjalar hingga Siantar
522	1	Tidak ada pemimpin di Indonesia Sebaik jujur tegas dan kerja nyata Ahok Djarod is the Best #AhokDjarot
523	1	Integrasi rusun, pasar dan bioskop rakyat semasa #AhokDjarot yang ditunggu kelanjutannya dibawah gubernur baru
524	1	Hampir tengah malam kami sekeluarga lewat balai kota karena anak mau lihat bunga. Ternyata sampai monas! #AhokDjarot
525	1	Ribuan Bunga untuk #AhokDjarot #AhokDicintaiRakyat #Jakarta
526	1	#AhokDjarot selalu dihati #BuniYani masuk bui #Anies pecatan menteri, bloon
527	1	Indonesia harum bunga #AhokDjarot ungkapan seribu bahasa Cinta
528	1	Jelas yaaaa.... #bunga bukan abal2... #badja #AhokDjarot #jakarta @ Kantor Balai Kota Jakarta https://www.instagram.com/p/BTgm0rKl2dY/
529	1	ke balaikota DKI Jakarta dan kehabisan kata-kata.. #AhokDjarot
530	1	Bukan hanya di jakarta saja tapi di medan juga #AhokDjarot #AhokDicintaiRakyat #AhokShow #FadliZon #Jakarta
531	1	Karangan bunga untuk ahok Dari kota kecil yang indah.... #Ajibarang #Basuki_btp #Jakarta #Ahok #AhokDjarot #DKIJakarta
532	1	Pemenang sejati adalah pemenang hati Rakyat. Udah kalah masih bisa datangkan rejeki buat tukang bunga,Pak #AhokDjarot #AhokDicintaiRakyat
533	1	@basuki_btp dan djarot semangat & sehat2 terus. Semoga diakhir masa jabatan ini, masyarakat DKI sadar akan pemimpin sebenarnya. #ahokdjarot
534	1	Betul sekali itu abang yang keren Tuhan berkati #AhokDjarot dan berkati juga abang
535	1	Balaikota masih rame, kiriman bunga pun masih terus mengalir untuk #ahok dan #djarot #badja #ahokdjarot
536	1	Hari ini wisata ke balai kota. Mumpung gubernurnya masih pak ahok. Riang gembira dan gratis. Penuhnya luar biasa. #balaikotadki #AhokDjarot
537	1	Perlu IDE GILA #REDKARPET #LONGREDCARPET #LONGREDCARPETAhokDjarot #AhokDjarot
538	1	Allah bersama orang2 yang benar, subhanallah.. #DKIJakarta #AhokDjarot #PemProvAmanah #PemenangdiHatiRakyat #Piss
539	1	Unik, Karangan bunga untuk Gubernur DKI Jakarta, Badja Viral di Medsos, ini salah satunya ... #POLEMIKPaluHakim #DKIJakarta #AhokDjarot
540	1	Tuhan Memberkati #AhokDjarot
541	1	Tuhan sayang Jakarta & AhokDjarot karena AhokDjarot kalah saja mereka masih marah, AhokDjarot menang apa yg terjadi di Jakarta terima kasih.
542	1	Kami sudah biasa dan tak bisa lepas dengan yang galak-galak. Kami sayang kamu, Pak #AhokDjarot
543	1	Lagi nongkrong ada yang masang karangan bunga. Dan ternyata tidak sampai monas aja tapi sampai Jogja! #AhokDjarot #BungaAhok #bungauntukahok
544	1	Heboh papan bunga untuk pak ahok #pakahok #ahok #jakarta #dkijakarta #ahokdjarot #indonesia https://www.instagram.com/p/BTbroj0hnCS/
545	1	#GombalinAhok kamu luar biasa pak begitu jahat ninggalin aku yg terlanjur sayang padamu #AhokDjarot 
546	1	Karangan bunga dan antrian foto bersama.... Il phenomenon baru kayaknya untuk seorg figur di indonesia #AhokDjarot
547	1	Dari Batam untuk #ahokdjarot. Tetap semangat pak! https://www.instagram.com/p/BTbYtzqAQI6jzioWGmCLAnPDLEUHoxYZ8BWolU0/
548	1	KARANGAN BUNGA ucapan TERIMAKASIH masyarakat ke Pak @basuki_btp & Pak @AhokDjarot sampai Monas #karanganbungaahok #telkomsel #AhokDjarot 
549	1	#ahok #djarot tetap di hatiku #pilkadadki
550	1	#ahok #ahokdjarot #pilgubdki #saveahok #temanahok Gusur demi jutaan rakyat http://infototorqq.blogspot.com
551	1	#ahok #saveahok #ahokdjarot #pilgubjkt Anies Unggul di Pemilih Muslim, Ahok Kaum Pendidikan Tinggi TotorQQ: http://www.infototorqq.com
552	1	#duajari #ahokdjarot #badja #salamduajari #duajari #kode #code #gangster #farmer #foodhero https://www.instagram.com/p/BS1x10_Bovd/
553	1	Sudahlah bikin pusing. Lagian @basuki_btp Sudah jawab dengan baik. tinggal semua tenang,konsentrasi,berdoa,selalu bahagia Untuk menang
554	1	Terima kasih atas doanya pa Kyai .. #voteahok #AniesSandi #pilkadaDKI #ahokdjarot
555	1	Kita jatuh cinta dengan gubernur yang tidak kita miliki. <Heart With Arrow> #PilkadaDKI #PilkadaDKI2017
556	1	Betul tidak pak jokowi ? <Trophy> <Trophy> Oke lah ya pak basukibtp Dukung 100 % . . #pilkadadki #pilkadadki2017
557	1	Peach #pilkadadki #pilkada #pilkadadki2017 #pilkada2017 #ahok #ahokdjarot #ahokers  https://www.instagram.com/p/BTDYVuNAw
558	1	Kami sudah. #vote #pilkada #pilkadadki #pilkadadki2017 #ahokdjarot @ TPS 07 https://www.instagram.com/p/BTDSmEylbz8/
559	1	Ayo coblos yang bijaksana untuk JAKARTA yang lebih baik  <Victory Hand>  #PilkadaDKI #PilkadaDKI2017 #PilkadaJakartaAman
560	1	Bapak Presiden sudah bilang Pilkada DKI akan aman tohh  <Smiling Face With Sunglasses>  <Smiling Face With Sunglasses> ... #PilkadaDKI2017 @jokowi @JokowiAhokJKT
561	1	Kekalahan Ahok ini disengaja, biar bisa sepaket dengan AHY pada Pilpres nanti <FACE WITH STUCK-OUT TOUNGES> <grining face with smile eye> <grining face with smile eye> <Smiling Face With Sunglasses> <Smiling Face With Sunglasses> #PilkadaDKI. #Ahokers jangan risau hahahahahaha
562	1	Pak Anies sepertinya semakin banyak dapat respon negatif dari netizen.Makin emosi-an.AHY, tetap hafalan.Badja paling ok <Smiling Face With Sunglasses> <Smiling Face With Sunglasses> <Victory Hand>
563	1	Kekalahan Basuki Tjahaja Purnama-Djarot Saiful Hidayat di Pilkada DKI Jakarta tidak mempengaruhi elektabilitas PDI <Victory Hand>
564	1	saya percaya, kondisi cuaca beberapa hari sebelum pilkada dki ikut serta memberikan kontribusi positif ke ahok-djarot. Aku 2!! <Victory Hand> <Victory Hand>
565	1	Bagi Tompi, Ahok-Djarot <Victory Hand> <Victory Hand> Lakukan Perubahan Positif, Nih Buktinya! #PilkadaDKI
566	1	Positif, PDIP Usung Ahok-Djarot di Pilkada DKI 2017 <Victory Hand> - Suara Nasional http://fb.me/4WTHLLCNZ
567	1	Kalah karena jujur lebih baik daripada menang karena curang <Heavy Check Mark> <Heavy Check Mark>. Initerjadi di pilkada DKi.Makanya masih iri tidak terima sama Ahok
568	1	KALAH PILKADA DKI AHOK DJAROT DAPAT KARANGAN BUNGA SIMPATI KARENA TERUJI DAN TERUKUR <Victory Hand> <Victory Hand> ANIES SANDI MENANG DAPAT BUNGA DP 0%
569	1	Ahok-Djarot kalah dalam pilkada, tapi menang dalam menjaga integritas berdemokrasi Pancasila. Bangga! <SMILING FACE WITH HEART-EYES> #JakartaGubernurBaru #PilkadaDKI
570	1	Kepada Pendukung #BaDja #AhokDjarot kita tidak usah terprovokasi dan jangan mengotori tangan2 kita dengan Hal2 yang mengandung NAZIS <Heavy Check Mark> <Heavy Check Mark>
571	1	Ingat kita pilih pelayan warga, bukan pemimpin agama di JKT. Pilih yang jelas BAIK, JUJUR dan BERSIH <Heavy Check Mark> <Heavy Check Mark> #AhokDjarot #debatpilkadadki
572	1	Banyak pemimpin agama yang baik. Tapi pelayan warga yang JUJUR, BERSIH dan KERJA NYATA, cuma <Victory Hand> <Victory Hand> @AhokDjarot #DebatPilkadaDKI
573	1	#djarotsupportpersija Luar Biasa #AhokDjarot #BaDjaBeragam
574	1	Jangan lupa coblos pemimpin yang pekerja keras <Victory Hand> <Victory Hand> #AhokDjarot #AniesSandi #JakartaPunyaSemua
575	1	masih berama dalang enthus #AhokDjarot #AhokDjarotLebihBaik #enthus #salamduajari
576	1	#Jelas membawa manfaat untuk umat. Komitmen #AhokDjarot <Victory Hand> <Victory Hand> untuk Umat Islam - https://kask.us/ioQK2  #ForumKaskus via #KASKUS
577	1	Haha..kerja nyata #AhokDjarot <Victory Hand> <Victory Hand>
578	1	Baju Seragam buat nyoblos sudah siap nih teman-teman... #pilkadadki #ahokdjarot… https://www.instagram.com/p/BS3xZkflwVZ/
579	1	#gue2 #kami2 #ahokdjarot #tetapahokdjarot #suarakankebenaran #weedbegoodtogether #katakitaig https://www.instagram.com/p/BS3mqF8lxNP/
580	1	karena #AhokDjarot  <Victory Hand> <Victory Hand>  terbukti berkinerja bagus, bersih, anti korupsi & memperjuangkan keadilan
581	1	Marilah Kemari (@ahokdjarot  <Victory Hand> <Victory Hand>  disini) cover by Citra & Alain #ahokdjarot #basukidjarot @temanAhok @AhokShow
582	1	SAYA 2 <Victory Hand> #AHOKDJAROT #BA2JA (at Toba Dream)
583	1	Ahok-Djarot  <Victory Hand> <Victory Hand>  Meroket. #ahok #djarot #ahokdjarot #pilkada #election #pilkadadki2017 #gubernur… https://www.instagram.com/p/BS3diVJBTna/
584	1	INI! #Ahok #AhokDjarot
585	1	Walaupun banyak cobaan yang menimpa pak ahok, mundur 1 langkah maju 1000 langkah untuk menjadikan jakarta lebih maju lagi <Trophy> #ahokdjarot
586	1	#AhokDjarot <Victory Hand> <Victory Hand> 
587	1	jakarta tidak butuh gubernur yang pandai bermain kata2.. jakarta butuh gubernur yang bekerja nyata <Victory Hand> <Victory Hand>  #AhokDjarot
588	1	Siaran langsung pak Ahok  <grining face with smile eye>  #ahok #ahokdjarot https://www.instagram.com/p/BS3YHWsgAk7/
589	1	Ahok di Net Ahok di ini talkshow #AhokDjarot #JakartaPunyaSemua #temenahok #ahokdjarotmenang #JakartaKece
590	1	benar deh ,ikhlas kok #ahokdjarot tidak jadi gubernur beliau sudah tujukkan cara berdemokrasi, dan jadi sosok pemimpin yang berintregitas
591	1	Kata babe pilih nomor 2 <Victory Hand> <Victory Hand> <Victory Hand> #ahokdjarot basukibtp @Kebagusan,pala Soang https://www.instagram.com/p/BS3SLRFgFVb/
592	1	#AhokDjarot hasil kerja nyata,hasil kerja sudah banyak yang terselesaikan, gak pakai janji2 lagi,tinggal meneruskan yang lain  <Victory Hand> <FOLDED HANDS> <Fire>
593	1	Menjadi cerdas dan berpikir jernih #AhokDjarot #Putaran2Menang
594	1	#KawalC6CoblosNo2 kawal #AhokDjarot #Putaran2Menang <Victory Hand> <Victory Hand>
595	1	Cuma ahok jarot yang bisa membereskan jakarta karena tahu apa yang dilakukan <FOLDED HANDS> <FOLDED HANDS> .Bukan calon yang cuma ngayal sama jualan kipas.
596	1	Begini Program Ahok-Djarot <Victory Hand> <Victory Hand> Ajak Warga Bekerja Baca selengkapnya #Ahok #Ahokdjarot
597	1	#JakartaBersuriah ala ustad cang haris.. pilih #AhokDjarot <Victory Hand> jangan lupa No. 2 pilih yang islami asli berakhlaq dan sudah haji.. Haji Djarot
598	1	Di hari2 terakhir ini saya usul team pak @basuki_btp bergerak di #JAKARTATIMUR #AhokDjarot #Kami2 untuk sosialisasi ProgramKerja  <FOLDED HANDS> <FOLDED HANDS>
599	1	<lovered> Nama yang Indah <lovered> Nama masjid baru pemkot Jakarta MASJID RAYA KH HASYIM ASHARI. @nu_online @NahdlatulOelama #AhokDjarot
600	0	Lebih baik jadi dosen yang dibanggakan dari pada berharap jadi Gubernur dengan cara yang membohongi rakyat dan diri sendiri. #pilkadadki2017
601	0	Kalau saya sih malu ngakunya juga @aniesbaswedan ...
602	0	Kenapa pak @prabowo Berterimakasi pada #FPI setelah @aniesbaswedan @sandiuno Memenangkan #PilkadaDki2017 pengamat politik mana pengamat.
603	0	Daftar rumah baru di jakarta yang DP nya 0-Rp Kalau gak terealisasi, kau tanggung janji kau di akhirat nanti,,, #pilkadaDKI2017 #pathdaily
604	0	Kalian dijanjikan ini itu sama calon gubenur baru. jangan lupa tagih janjinya, Jakarta butuh kerja nyata bukan sekedar janji #pilkada
605	0	Bagi yang precariat kayak aku ini, dp rumah 0% lumayan membantu. Jadi pasti aku tagih! #pilkadadki2017
606	0	Harus menerima hasil ini dengan lapang dada. #PilkadaDKI2017
607	0	Sedih... Tetap Optimis ya Jakartaku #pilkadaDKI2017
608	0	Kalo gitu aku mau tagih program DP 0% dari Anies-Sandi #PilkadaDKI #pilkadadki2017
609	0	Sabtu kerja&ngobrol tentang #pilkadaDKI,ternyata ketua RW di komplek rumah teman saya super maksa warga pilih Anies demi janji 3 Milyar
610	0	Takut kalah jadi buruan bagi-bagi sembako. Kayanya lebih cocok jadi pegawai bulog kaleee. Colek @kpu_dki @KPU_RI @jokowi #PilkadaDKI2017
611	0	Jenazah ditolak.  Abis solat diusir. Yang dagang di usir. Agama jadi jualannya politik. Mantavvv jiwa Cara lu..  #pilkadadki2017 #pilkada
612	0	Tapi lawan Ahok sekarang jelas tidak lebih baik, malah lebih buruk. Track record kurang, komitmen memberantas korupsi nihil. #PilkadaDKI2017
613	0	Mungkin maksud Anies, prostitusi dan perjudian di Kalijodo harus tertata rapih -> http://megapolitan.kompas.com/read/2017/04/15/19414861/ani
614	0	Ih serem, terus nanti bilangnya di pitenah...#Gue2 #BaDjaUntukJakarta #pilkadadki2017
615	0	Pak @aniesbaswedan sekarang kan lagi masa tenang, kok team sukses bapak masih kerja ya? Bagi2 bunga segala lagi #pilkadadki2017
616	0	Terlalu tidak bisa diaplikasikan, program2 paslon 3. Bahkan cenderung tidak bisa nyambung dalam bahasa teknisnya. Sangat prihatin
617	0	semoga Allah SWT memberikan rahmat bagi yang mendzolimi sesama. #prihatin #pilkadadki2017
618	0	"Anis persis kayak orang jualan sabun wangi dipasar, kalau ngomong pinter tapi tidak pernah mandi"" #pilkadadki2017"
619	0	Jika nanti punya pemimpin yang ingkar, jangan heran, karena pada tuhan pun manusia itu seringkali ingkar!! #pilkadadki2017
620	0	Fasisme musuh demokrasi. @aniesbaswedan merangkul dua sekaligus: Islamisme & orang2 Orde Baru. #PilkadaDKI2017 #DebatFinalPilgubDKI
621	0	Bapak @basuki_btp Pemenang PILKADA 2017 @AhokDjarot BangunDki @AniesBaswedanID jangan STRES  kalau GATOT(gagal total)#pilkadadki2017
622	0	Lagi2 bicaramu ngawur tanpa fakta, jangan asal ngomong @aniesbaswedan @sandiuno @basuki_btp @RoryAsyari #pilkadadki2017 #debatpilkadadki
623	0	Pilkada telah ditutup dengan Debat (kusir) yang kusut kualitasnya. Debat terparah. #debatfinalpilkadadki #pilkadadki2017 #AhokDjarotDiRosi
624	0	Baru kali ini kau terlihat arogan pak Anies, saya menjadi tidak yakin untuk memilihmu #pilkadadki2017
625	0	Setelah KO di beberapa Polling, kini mereka goreng soal KPUD tidak netral, kamvreetttt.... #pilkadadki2017 #debatfinalpilkadadki #OkeOce
626	0	program asal ngomong begini jadinya, pemotongan warga #pilkadadki2017 #pilkadadkijakarta2017 #asalngomomg
627	0	Waaaah ternyata dia sudah sadar, kalo selama ini salah pilih #BasukiDjarot @ahok_btp @AhokDjarot #pilkadadkijakarta2017 #PILKADADKI2017
628	0	Belajar mulai dari yang sederhana: Kursi dipakai untuk duduk. Tapi sejak kapan meja jadi tempat duduk? Pantas aja jadi Mendikbud dipecat!
